epoch,train_acc,val_acc,train_loss,val_loss
89,0.7843664821423554,0.7833901583450809,0.5090798735618591,0.5033829212188721
90,0.7839168797594627,0.7825705668294922,0.4999350607395172,0.5026660561561584
91,0.782378396605502,0.781505097859227,0.49919959902763367,0.506623387336731
92,0.7864177930143029,0.7847752680064256,0.5015943646430969,0.4982895255088806
93,0.7869411582881389,0.7852752188309347,0.49445605278015137,0.49613529443740845
94,0.7857223143282659,0.7840622233878635,0.49216198921203613,0.4999021887779236
95,0.7876682496417231,0.785906304297938,0.4945583939552307,0.49429887533187866
96,0.7903623514204625,0.7892502376815396,0.4902263581752777,0.48990872502326965
97,0.7906714530587012,0.7882503360325214,0.4849468171596527,0.4909683167934418
98,0.7894139713940483,0.7876848178867653,0.4853883683681488,0.49045848846435547
99,0.7911456430719083,0.7890535357177982,0.48616620898246765,0.48881202936172485
100,0.7937097816618428,0.7920614365800085,0.48291438817977905,0.48301374912261963
101,0.7955362913423442,0.7940202603022654,0.4778015911579132,0.4804571270942688
102,0.7957856801641049,0.7938071665082123,0.47482335567474365,0.48095807433128357
103,0.7939416078905218,0.7924712323378028,0.47461315989494324,0.48153287172317505
104,0.7912299435187007,0.7891109071238894,0.47636014223098755,0.48733100295066833
105,0.7858698401101526,0.7844474314001901,0.48010680079460144,0.4949449896812439
106,0.7614472981706804,0.7581877192407305,0.4902137517929077,0.5289246439933777
107,0.7561328575041447,0.755622397796938,0.5209864377975464,0.5697811841964722
108,0.7756132857504144,0.7723256728846343,0.5666611790657043,0.5105109214782715
109,0.781914744148144,0.780775661410353,0.502916693687439,0.500593900680542
110,0.7749423946946918,0.7738255253581615,0.49492502212524414,0.5102806687355042
111,0.7845772332593363,0.7822345343081009,0.506303608417511,0.5068659782409668
112,0.7950866889594514,0.7929383995016883,0.49942129850387573,0.4810715615749359
113,0.7844613201449968,0.7838983050847458,0.4741421639919281,0.49764057993888855
114,0.7971344873127828,0.7953561944726748,0.49305981397628784,0.47749704122543335
115,0.7896176974737966,0.7872258466380356,0.47140243649482727,0.4865742623806
116,0.7923469244386995,0.7909713798642757,0.4790149927139282,0.4801824986934662
117,0.7970396493101414,0.7953807822181425,0.4738548994064331,0.47343114018440247
118,0.793892432629893,0.7916598367373701,0.4670957028865814,0.4794529974460602
119,0.8002922415488802,0.7988066747533029,0.4720202684402466,0.46837112307548523
120,0.7979845168179391,0.7965036225944989,0.4619770348072052,0.47017133235931396
121,0.8007558940062383,0.7985444054683146,0.464199423789978,0.46862781047821045
122,0.8024278528676202,0.7995525030324886,0.4607222080230713,0.46440574526786804
123,0.8017569618118976,0.8006261679179097,0.4566194415092468,0.46483513712882996
124,0.8055715570292522,0.8033799954102875,0.45836105942726135,0.458188533782959
125,0.8027755922106388,0.8003065272268302,0.45034390687942505,0.46215569972991943
126,0.8042719251412033,0.801617873651772,0.45361876487731934,0.45887327194213867
127,0.807433191895917,0.8048306723928794,0.45151832699775696,0.4535515010356903
128,0.8065374996487481,0.8036012851194965,0.4455614984035492,0.4553763270378113
129,0.8071451653693764,0.8049536111202177,0.44664257764816284,0.4545460045337677
130,0.8092316014274875,0.8059862964298593,0.4468306601047516,0.4509405195713043
131,0.8116517267541518,0.8090843523587844,0.44211065769195557,0.44667553901672363
132,0.8092245763902549,0.8069861980788775,0.438117653131485,0.448905348777771
133,0.8082024334728974,0.8046667540897616,0.4409145712852478,0.45081111788749695
134,0.8126036192991822,0.8093384257286168,0.44115781784057617,0.4446316063404083
135,0.8141280523786776,0.8112808576205619,0.4364594519138336,0.44111356139183044
136,0.816811616601568,0.8131741140215717,0.4322010576725006,0.4383274018764496
137,0.8151853204821986,0.8120266858997476,0.4291471838951111,0.44026654958724976
138,0.8139735015595583,0.8097810051470348,0.4313569962978363,0.442721962928772
139,0.8137311377750303,0.811059567911353,0.43243885040283203,0.44315510988235474
140,0.8096004158822042,0.8051994885748943,0.4345616400241852,0.44535306096076965
141,0.8082129710287465,0.8057158312297151,0.43528175354003906,0.4501243233680725
142,0.791222918481468,0.7864390387830705,0.44201788306236267,0.477589875459671
143,0.7744541546070194,0.7717519588237223,0.4666074216365814,0.5185905694961548
144,0.7870886840700255,0.7831033013146248,0.5116727948188782,0.4861016571521759
145,0.819934245651502,0.8165590269809527,0.47572213411331177,0.43303588032722473
146,0.8043667631438447,0.801757204209422,0.42466628551483154,0.4587693512439728
147,0.8084166971084946,0.8043307215683704,0.45028814673423767,0.4523262679576874
148,0.8170996431281086,0.8145592236829164,0.44171249866485596,0.4403477907180786
149,0.8177564841093657,0.8148460807133725,0.43174996972084045,0.43436843156814575
150,0.8112372495574226,0.8067239287938891,0.4267609715461731,0.44828909635543823
151,0.819481130749993,0.8162721699504967,0.4383690655231476,0.43151232600212097
152,0.8179461601146486,0.8155017539258433,0.42240363359451294,0.4347527027130127
153,0.817728383960435,0.8132806609185982,0.4260934591293335,0.4351968765258789
154,0.8213006153932616,0.818411303806183,0.42534351348876953,0.42835068702697754
155,0.8227688481748954,0.8197964134675277,0.41899263858795166,0.4241615831851959
156,0.8182552617528873,0.8148378847982166,0.41473957896232605,0.43155637383461
157,0.8252697614297356,0.8217552371897846,0.42142966389656067,0.42208564281463623
158,0.8270611459240734,0.8225338491295938,0.4130491614341736,0.42064881324768066
159,0.8253821620254588,0.8206160049831164,0.4105568826198578,0.4200879633426666
160,0.8232535757439514,0.8208700783529489,0.4093736410140991,0.4223884344100952
161,0.8251784359457105,0.8204193030193752,0.4130774736404419,0.4181296229362488
162,0.8296814848118695,0.824976231846048,0.40750446915626526,0.41406217217445374
163,0.8315255570854525,0.8272301085139167,0.4039076566696167,0.40968555212020874
164,0.8298114480006744,0.8261318558830278,0.3990519940853119,0.41138502955436707
165,0.8308125158063338,0.8269104678228371,0.40051406621932983,0.4103342294692993
166,0.8253013740972828,0.8191981116611481,0.4003777503967285,0.4174209535121918
167,0.8231657627785427,0.8203537356981281,0.40566807985305786,0.42188015580177307
168,0.8097971169247197,0.8041012359440055,0.41231057047843933,0.44108477234840393
169,0.8015181105459859,0.7981755892862997,0.42926350235939026,0.460746169090271
170,0.7966462472251102,0.7908238533914697,0.4526110887527466,0.46774283051490784
171,0.823056874701436,0.8205094580860899,0.45485827326774597,0.42364877462387085
172,0.8350521257762666,0.8312215191948333,0.41449519991874695,0.4034447968006134
173,0.8177845842582966,0.8126741631970625,0.3939603865146637,0.4307885468006134
174,0.8196953943855902,0.8173294430056061,0.419067919254303,0.4251258075237274
175,0.8358248798718633,0.8317870373405895,0.4157017767429352,0.3989812433719635
176,0.8235697024194228,0.8185670261941448,0.3886691927909851,0.4195675551891327
177,0.8269276702166521,0.8235665344392354,0.40843141078948975,0.4132242500782013
178,0.8377111023688426,0.8333606530505197,0.40370815992355347,0.39779460430145264
179,0.8287295922668391,0.8235337507786119,0.38673168420791626,0.41116663813591003
180,0.8307001152106106,0.8279841327082582,0.39944368600845337,0.40699759125709534
181,0.8399345266529913,0.8350981870635675,0.3972989320755005,0.39297088980674744
182,0.832375586590609,0.8269678392289282,0.3819388747215271,0.4042593240737915
183,0.8338016691488465,0.8304838868308035,0.39186328649520874,0.40178078413009644
184,0.8415292101048135,0.8366718027734977,0.3914124369621277,0.3900558650493622
185,0.8381536797145025,0.832614824771334,0.3785899579524994,0.3942701518535614
186,0.8366116840419254,0.8326558043471134,0.3818838596343994,0.39721134305000305
187,0.8401909405119847,0.8343277710389142,0.38612300157546997,0.3914172947406769
188,0.8449504032371371,0.8398846015146051,0.37916454672813416,0.3840090334415436
189,0.8416029729957569,0.8373192800708127,0.3720088601112366,0.3884728252887726
190,0.8391547475201618,0.8330983837655312,0.376700222492218,0.3925935626029968
191,0.8414168095090904,0.8376061371012687,0.3798746168613434,0.3881833851337433
192,0.8456810071093377,0.8400157361570993,0.37688878178596497,0.3822425901889801
193,0.8482521707365049,0.8428679146313477,0.3693252503871918,0.37853971123695374
194,0.8465977744682047,0.8418270334065502,0.36615830659866333,0.3796403110027313
195,0.8435524208278304,0.837155361767695,0.36755138635635376,0.38431239128112793
196,0.8431133560007869,0.8386224305805986,0.3710750341415405,0.3856430649757385
197,0.8388561834377722,0.8324509064682163,0.37372538447380066,0.39196527004241943
198,0.8325582375586591,0.8288692915450939,0.3780718445777893,0.4023407995700836
199,0.8172331188355298,0.8104284824443497,0.3907935917377472,0.4268071949481964
200,0.8088346868238402,0.8052732518112973,0.41226232051849365,0.45202887058258057
201,0.8195057183803074,0.8132478772579746,0.4420253336429596,0.425900936126709
202,0.8482802708854357,0.8442612202078484,0.41183704137802124,0.3756709396839142
203,0.8417785989265744,0.8380077369439072,0.3640153408050537,0.3883923888206482
204,0.8296709472560204,0.8234190079664295,0.3773297667503357,0.40808725357055664
205,0.8427691291763846,0.8385076877684162,0.3942701518535614,0.38326916098594666
206,0.84834349622053,0.8440809100744189,0.37162527441978455,0.37519964575767517
207,0.8355509034197881,0.8293200668786677,0.36371633410453796,0.3965943157672882
208,0.8471176272234243,0.8423187883159033,0.3832400441169739,0.3774707615375519
209,0.8504264197600248,0.8458102481723109,0.36525335907936096,0.3712959587574005
210,0.8413922218787759,0.834631019899682,0.35866057872772217,0.3853496015071869
211,0.8492251383932334,0.8442858079533161,0.3718934953212738,0.37397295236587524
212,0.8536298367381348,0.8480231452644003,0.36186787486076355,0.3664572238922119
213,0.8485577598561272,0.8415237845457824,0.353128045797348,0.3756955862045288
214,0.8489616994970073,0.8442448283775367,0.3614303767681122,0.37415382266044617
215,0.8541777896422851,0.8476379372520736,0.361844927072525,0.3652380108833313
216,0.8540899766768764,0.8485558797495328,0.3515181243419647,0.3651435375213623
217,0.8543990783151151,0.848908304101236,0.3510880768299103,0.3653181493282318
218,0.8548065304746115,0.8471297905124087,0.3523602783679962,0.36588340997695923
219,0.8517049765363757,0.8469085008031997,0.3513984978199005,0.3674577474594116
220,0.8548627307724731,0.8480805166704914,0.353567510843277,0.364589124917984
221,0.8590918031865569,0.853522604334,0.3503198027610779,0.3570457398891449
222,0.8598926574310843,0.8543667835950562,0.3429202139377594,0.35448744893074036
223,0.8586632759153624,0.8518834213028227,0.34034305810928345,0.35674768686294556
224,0.8576130328490741,0.8525554863456053,0.3426509499549866,0.3575848937034607
225,0.8575252198836654,0.8491787693013801,0.34325531125068665,0.3610728681087494
226,0.8479325315424172,0.8434170409467922,0.3456125557422638,0.3722734749317169
227,0.8235591648635737,0.8173294430056061,0.3587367832660675,0.4150739908218384
228,0.7944544356085087,0.7909222043733404,0.3984839916229248,0.4914844036102295
229,0.7839765925759407,0.7782759072878077,0.47974342107772827,0.5022459626197815
230,0.8439282603197797,0.8398518178539816,0.4854768216609955,0.38659003376960754
231,0.8398677887992806,0.835778448021506,0.37469080090522766,0.39218848943710327
232,0.8283151150701099,0.822091269711176,0.3810286819934845,0.41276904940605164
233,0.852997583387192,0.8472363374094352,0.3983183205127716,0.36724865436553955
234,0.8362182819568944,0.832541061534931,0.3543884754180908,0.3944624066352844
235,0.8516136510523505,0.8457856604268432,0.3836308419704437,0.3682669401168823
236,0.8411358080197825,0.8358686030882209,0.3563891351222992,0.38825225830078125
237,0.8542691151263102,0.8490312428285742,0.3738384246826172,0.3652951419353485
238,0.8469771264787703,0.8425728616857359,0.3521573841571808,0.37565094232559204
239,0.8562150504397673,0.8502688260171131,0.3636793792247772,0.3622800409793854
240,0.8517190266108411,0.8443841589351867,0.3487345278263092,0.36754560470581055
241,0.8552561328575041,0.849268924368095,0.3532363176345825,0.3633674383163452
242,0.8579151094500801,0.8533259023702586,0.35039547085762024,0.35731783509254456
243,0.8568613538651755,0.8499409894108776,0.3442361056804657,0.36063432693481445
244,0.8611887768005171,0.8535308002491558,0.34609225392341614,0.3520529568195343
245,0.8599488577289459,0.854243844867718,0.3378017842769623,0.3557862341403961
246,0.8626815972124652,0.8565796806871455,0.3425072729587555,0.3479557931423187
247,0.8600612583246692,0.8526374454971642,0.3334285616874695,0.35436445474624634
248,0.8644132688903251,0.857702521063502,0.33850470185279846,0.3455021381378174
249,0.8646345575631551,0.8582106678031669,0.3304043710231781,0.34581151604652405
250,0.8645994323769916,0.857046847851031,0.33079227805137634,0.34690484404563904
251,0.8662784162756063,0.8594400550765499,0.3306789994239807,0.34123536944389343
252,0.8671003456318318,0.8611038258531948,0.32577696442604065,0.3405466675758362
253,0.8678801247646613,0.8604153689801003,0.32565534114837646,0.3413696587085724
254,0.8670862955573665,0.8601367078648002,0.32539573311805725,0.338035523891449
255,0.8689690055357293,0.8618578500475363,0.32216379046440125,0.33501237630844116
256,0.869207856801641,0.8612595482411566,0.3196225166320801,0.33842217922210693
257,0.8674270098631522,0.8609726912107006,0.3223527669906616,0.33716854453086853
258,0.8678695872088122,0.8599154181555912,0.3207879662513733,0.3379259705543518
259,0.8666296681372412,0.858997475658132,0.3215734660625458,0.33872464299201965
260,0.8653827240284373,0.8584811330033112,0.32256463170051575,0.3442826569080353
261,0.8651438727625257,0.8572927253057077,0.32790425419807434,0.340909868478775
262,0.8694115828813893,0.8632347637937252,0.3238532543182373,0.33393770456314087
263,0.8742307584230197,0.8660787463528178,0.31788909435272217,0.32869982719421387
264,0.8694783207350999,0.8623086253811101,0.31185615062713623,0.33238211274147034
265,0.8696398965914519,0.8608989279742976,0.31563758850097656,0.33621639013290405
266,0.8704899260966084,0.8637838901091696,0.31931889057159424,0.3293771743774414
267,0.8734931295135864,0.8643084286791464,0.3125949203968048,0.3299955427646637
268,0.8687090791581196,0.862816772120775,0.3126797676086426,0.332581102848053
269,0.8630363615927165,0.8542110612070943,0.31629979610443115,0.34537628293037415
270,0.8443919127771378,0.8399501688358522,0.32735320925712585,0.3783624470233917
271,0.8053959310984348,0.7977739894436613,0.362623006105423,0.45339879393577576
272,0.7953922780790739,0.7918729305314232,0.4339176416397095,0.5193395614624023
273,0.8320348722848231,0.8240910730092122,0.5064325928688049,0.41132852435112
274,0.8425899907269508,0.8361144805428974,0.393912672996521,0.3870963454246521
275,0.8221506448984179,0.8184932629577418,0.37071099877357483,0.4272257089614868
276,0.8552420827830387,0.8496705242107334,0.4136187434196472,0.3648592233657837
277,0.8303875010537556,0.8235419466937678,0.3509792387485504,0.4149850606918335
278,0.8577710961868098,0.853522604334,0.39844101667404175,0.3539862036705017
279,0.8410515075729902,0.836720978264433,0.34096458554267883,0.39022067189216614
280,0.8616067665158625,0.8551290037045537,0.3782660961151123,0.35026201605796814
281,0.8485226346699638,0.842777759564633,0.33593785762786865,0.38199594616889954
282,0.8655829375895693,0.8600137691374619,0.36574575304985046,0.3441646695137024
283,0.85600078680417,0.8507851686719339,0.3302941620349884,0.36196476221084595
284,0.8648558462359851,0.8594400550765499,0.349675714969635,0.34051352739334106
285,0.8567419282322196,0.849482018162148,0.3269790709018707,0.35725587606430054
286,0.8664154045016439,0.8599645936465266,0.3413253426551819,0.33889514207839966
287,0.8643254559249164,0.8590466511490673,0.32329341769218445,0.3449740707874298
288,0.8701808244583696,0.8632101760482576,0.33081310987472534,0.3333761990070343
289,0.8666472307303229,0.8591040225551585,0.3185950815677643,0.34090456366539
290,0.871030853963526,0.8635626003999607,0.3248317837715149,0.3307799696922302
291,0.8689338803495659,0.8621447070779923,0.31440433859825134,0.33313319087028503
292,0.8736933430747182,0.8667999868865357,0.31737345457077026,0.3264898657798767
293,0.8729767892769832,0.864906730485526,0.3103940784931183,0.3300890624523163
294,0.8752845140079243,0.8681195292266335,0.3127371370792389,0.3240564465522766
295,0.8750351251861634,0.8684309740025571,0.30705809593200684,0.32332104444503784
296,0.8766930339730801,0.8684063862570894,0.306768000125885,0.32183516025543213
297,0.8763558321859106,0.8686276759662984,0.3045046329498291,0.3207434117794037
298,0.8769670104251552,0.870316034488411,0.30302053689956665,0.3185898959636688
299,0.8801317896984854,0.8719470216044324,0.3017732799053192,0.31549134850502014
300,0.8792150223396183,0.8705127364521522,0.29840192198753357,0.31673306226730347
301,0.8797313625762216,0.8719552175195883,0.2983958423137665,0.31338948011398315
302,0.8808975187568494,0.8727338294593975,0.29554492235183716,0.31237635016441345
303,0.8820812375305589,0.8731600170475036,0.29503270983695984,0.3112436532974243
304,0.882414926799112,0.8741025472904305,0.293232262134552,0.30932700634002686
305,0.8825167898389862,0.8739468249024686,0.29127031564712524,0.30903297662734985
306,0.8830963554106837,0.8742500737632364,0.2913142442703247,0.3066718280315399
307,0.8835389327563437,0.8746188899452513,0.28854382038116455,0.3066040277481079
308,0.8854251552533229,0.8767580238009376,0.2884722352027893,0.30500778555870056
309,0.8841149858094248,0.8755368324427105,0.28723883628845215,0.30466458201408386
310,0.8848596397560907,0.8760941546733109,0.28613075613975525,0.304236501455307
311,0.8853549048809959,0.8767170442251582,0.2853872776031494,0.3034213185310364
312,0.8856394188889201,0.8767908074615611,0.28528857231140137,0.3026917278766632
313,0.8845189254503049,0.875725338491296,0.2840655446052551,0.303750216960907
314,0.8843678871498019,0.8755942038488017,0.28472527861595154,0.3046591877937317
315,0.8831314805968472,0.8737419270235715,0.28600895404815674,0.30619651079177856
316,0.8818985865625087,0.8730452742353211,0.2869570553302765,0.3106600344181061
317,0.8843854497428837,0.8752499754122546,0.2914784848690033,0.304069459438324
318,0.888832298311181,0.879823296069239,0.2846243679523468,0.29769548773765564
319,0.8889446989069042,0.8797741205783037,0.27868208289146423,0.29605454206466675
320,0.8885793969708039,0.8790119004688064,0.27661803364753723,0.29761597514152527
321,0.8862470846095485,0.8775366357407468,0.27793946862220764,0.30031973123550415
322,0.8853373422879142,0.8757663180670754,0.28094711899757385,0.3034471273422241
323,0.8766298086379858,0.8696439694456283,0.28299787640571594,0.31422343850135803
324,0.8472897406356253,0.8375077861193981,0.29562830924987793,0.3692166805267334
325,0.7901445752662489,0.7869553814378913,0.3480142652988434,0.5611672401428223
326,0.7539550959620086,0.748631282168967,0.5431894063949585,0.6547268033027649
327,0.8567032905274398,0.8511703766842605,0.6323356032371521,0.3658822178840637
328,0.8148305561019473,0.810698947644494,0.35096147656440735,0.4703512489795685
329,0.8262532666423132,0.8203783234435957,0.45410391688346863,0.42284393310546875
330,0.8337138561834377,0.827131757532046,0.4054354727268219,0.40937814116477966
331,0.853773850001405,0.8490968101498213,0.3945448398590088,0.36628079414367676
332,0.8304331637957681,0.8263039701013015,0.3537789285182953,0.41536158323287964
333,0.8548030179559951,0.8479821656886208,0.40201690793037415,0.36048752069473267
334,0.8419050495967628,0.8354833950758942,0.3463813364505768,0.38681691884994507
335,0.8568718914210245,0.8503180015080484,0.37210699915885925,0.3621419072151184
336,0.8545395790597691,0.8501622791200866,0.34824907779693604,0.36283713579177856
337,0.8530327085733554,0.8491377897256007,0.35049968957901,0.36411452293395996
338,0.8650033720178717,0.8594646428220175,0.35205113887786865,0.34336093068122864
339,0.8597626942422795,0.8534324492672852,0.33087268471717834,0.3513505160808563
340,0.8637529153904515,0.8562272563354424,0.3382803499698639,0.3434794843196869
341,0.8671179082249136,0.8605465036225945,0.3299602270126343,0.33791157603263855
342,0.8656567004805126,0.8593908795856146,0.32409873604774475,0.33875179290771484
343,0.871252142636356,0.8644477592367964,0.3245713412761688,0.3303421437740326
344,0.8709711411470481,0.8639314165819756,0.31520047783851624,0.3321378827095032
345,0.8758781296540872,0.8688325738451955,0.31679946184158325,0.3225307762622833
346,0.8746803608059123,0.8679146313477363,0.3074183762073517,0.32286879420280457
347,0.8742412959788687,0.8676851457233715,0.30747613310813904,0.32189446687698364
348,0.8786846320285497,0.871250368816182,0.3058970272541046,0.3147128224372864
349,0.8778521651164751,0.869816083663902,0.297929972410202,0.319158673286438
350,0.8826010902857785,0.8744057961511983,0.30175167322158813,0.3106262683868408
351,0.8799315761373535,0.8736107923810773,0.29320287704467773,0.3125442862510681
352,0.8827837412538286,0.8755532242730223,0.295337975025177,0.3081870377063751
353,0.8839112597296765,0.8759466282005048,0.2909635007381439,0.3064126968383789
354,0.883472194902633,0.875504048782087,0.28879019618034363,0.3060964047908783
355,0.8853092421389833,0.8771678195587319,0.288207083940506,0.30143871903419495
356,0.8847261640486694,0.8767662197160935,0.28361746668815613,0.302425742149353
357,0.8883756708910557,0.879757728747992,0.2845325171947479,0.2986307144165039
358,0.887290302638604,0.8788070025899092,0.2803806662559509,0.29932901263237
359,0.887915530952314,0.8798806674753303,0.28097718954086304,0.2952117323875427
360,0.888045494141119,0.8798642756450186,0.2770807445049286,0.2953738272190094
361,0.8902759434625004,0.8815772219125988,0.2771805226802826,0.2932169437408447
362,0.8909433219996066,0.8811510343244927,0.27475547790527344,0.29234975576400757
363,0.8905323573214938,0.8816755728944694,0.273552805185318,0.29086369276046753
364,0.8913823868266502,0.8834131069075173,0.2721479535102844,0.28917306661605835
365,0.8929840953157052,0.8839130577320263,0.27063390612602234,0.28814542293548584
366,0.8929595076853908,0.883363931416582,0.2693101167678833,0.2875427007675171
367,0.8932615842863967,0.8836671802773498,0.26820144057273865,0.2866874039173126
368,0.8943504650574648,0.8850031144477593,0.26714083552360535,0.2853877544403076
369,0.8949827184084076,0.8849703307871357,0.2659958302974701,0.28450870513916016
370,0.8942099643128109,0.8842408943382618,0.2648460566997528,0.2841278612613678
